State_Alpha,County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
TN,Hamilton County,26350,30100,33850,37600,40650,43650,46650,49650,15800,18310,23030,27750,32470,37190,41910,46630,42150,48150,54150,60150,65000,69800,74600,79400
TN,Hancock County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Hardeman County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Hardin County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Hawkins County,23350,26650,30000,33300,36000,38650,41300,44000,14000,18310,23030,27750,32470,37190,41300,44000,37350,42650,48000,53300,57600,61850,66100,70400
TN,Haywood County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Henderson County,22150,25300,28450,31600,34150,36700,39200,41750,13590,18310,23030,27750,32470,36700,39200,41750,35400,40450,45500,50550,54600,58650,62700,66750
TN,Henry County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Hickman County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Houston County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Humphreys County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Jackson County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Jefferson County,22750,26000,29250,32500,35100,37700,40300,42900,13650,18310,23030,27750,32470,37190,40300,42900,36400,41600,46800,52000,56200,60350,64500,68650
TN,Johnson County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Knox County,28600,32650,36750,40800,44100,47350,50600,53900,17150,19600,23030,27750,32470,37190,41910,46630,45750,52250,58800,65300,70550,75750,81000,86200
TN,Lake County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Lauderdale County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Lawrence County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Lewis County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Lincoln County,22550,25750,28950,32150,34750,37300,39900,42450,13590,18310,23030,27750,32470,37190,39900,42450,36050,41200,46350,51450,55600,59700,63800,67950
TN,Loudon County,28600,32650,36750,40800,44100,47350,50600,53900,17150,19600,23030,27750,32470,37190,41910,46630,45750,52250,58800,65300,70550,75750,81000,86200
TN,McMinn County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,McNairy County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Macon County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Madison County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
TN,Marion County,26350,30100,33850,37600,40650,43650,46650,49650,15800,18310,23030,27750,32470,37190,41910,46630,42150,48150,54150,60150,65000,69800,74600,79400
TN,Marshall County,23150,26450,29750,33050,35700,38350,41000,43650,13900,18310,23030,27750,32470,37190,41000,43650,37050,42350,47650,52900,57150,61400,65600,69850
TN,Maury County,26000,29700,33400,37100,40100,43050,46050,49000,15600,18310,23030,27750,32470,37190,41910,46630,41550,47500,53450,59350,64100,68850,73600,78350
TN,Meigs County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Monroe County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Montgomery County,24700,28200,31750,35250,38100,40900,43750,46550,14850,18310,23030,27750,32470,37190,41910,46550,39500,45150,50800,56400,60950,65450,69950,74450
TN,Moore County,26450,30200,34000,37750,40800,43800,46850,49850,15900,18310,23030,27750,32470,37190,41910,46630,42300,48350,54400,60400,65250,70100,74900,79750
TN,Morgan County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Obion County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Overton County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Perry County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Pickett County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Polk County,22900,26150,29400,32650,35300,37900,40500,43100,13750,18310,23030,27750,32470,37190,40500,43100,36600,41800,47050,52250,56450,60650,64800,69000
TN,Putnam County,23250,26550,29850,33150,35850,38500,41150,43800,13950,18310,23030,27750,32470,37190,41150,43800,37150,42450,47750,53050,57300,61550,65800,70050
TN,Rhea County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Roane County,26000,29700,33400,37100,40100,43050,46050,49000,15600,18310,23030,27750,32470,37190,41910,46630,41550,47500,53450,59350,64100,68850,73600,78350
TN,Robertson County,33050,37750,42450,47150,50950,54700,58500,62250,19850,22650,25500,28300,32470,37190,41910,46630,52850,60400,67950,75450,81500,87550,93600,99600
TN,Rutherford County,33050,37750,42450,47150,50950,54700,58500,62250,19850,22650,25500,28300,32470,37190,41910,46630,52850,60400,67950,75450,81500,87550,93600,99600
TN,Scott County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Sequatchie County,26350,30100,33850,37600,40650,43650,46650,49650,15800,18310,23030,27750,32470,37190,41910,46630,42150,48150,54150,60150,65000,69800,74600,79400
TN,Sevier County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Shelby County,26900,30750,34600,38400,41500,44550,47650,50700,16150,18450,23030,27750,32470,37190,41910,46630,43050,49200,55350,61450,66400,71300,76200,81150
TN,Smith County,23000,26300,29600,32850,35500,38150,40750,43400,13800,18310,23030,27750,32470,37190,40750,43400,36800,42050,47300,52550,56800,61000,65200,69400
TN,Stewart County,22650,25850,29100,32300,34900,37500,40100,42650,13600,18310,23030,27750,32470,37190,40100,42650,36200,41400,46550,51700,55850,60000,64150,68250
TN,Sullivan County,23350,26650,30000,33300,36000,38650,41300,44000,14000,18310,23030,27750,32470,37190,41300,44000,37350,42650,48000,53300,57600,61850,66100,70400
TN,Sumner County,33050,37750,42450,47150,50950,54700,58500,62250,19850,22650,25500,28300,32470,37190,41910,46630,52850,60400,67950,75450,81500,87550,93600,99600
TN,Tipton County,26900,30750,34600,38400,41500,44550,47650,50700,16150,18450,23030,27750,32470,37190,41910,46630,43050,49200,55350,61450,66400,71300,76200,81150
TN,Trousdale County,33050,37750,42450,47150,50950,54700,58500,62250,19850,22650,25500,28300,32470,37190,41910,46630,52850,60400,67950,75450,81500,87550,93600,99600
TN,Unicoi County,23600,27000,30350,33700,36400,39100,41800,44500,14150,18310,23030,27750,32470,37190,41800,44500,37750,43150,48550,53900,58250,62550,66850,71150
TN,Union County,28600,32650,36750,40800,44100,47350,50600,53900,17150,19600,23030,27750,32470,37190,41910,46630,45750,52250,58800,65300,70550,75750,81000,86200
TN,Van Buren County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Warren County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Washington County,23600,27000,30350,33700,36400,39100,41800,44500,14150,18310,23030,27750,32470,37190,41800,44500,37750,43150,48550,53900,58250,62550,66850,71150
TN,Wayne County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Weakley County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,White County,22100,25250,28400,31550,34100,36600,39150,41650,13590,18310,23030,27750,32470,36600,39150,41650,35350,40400,45450,50450,54500,58550,62600,66600
TN,Williamson County,33050,37750,42450,47150,50950,54700,58500,62250,19850,22650,25500,28300,32470,37190,41910,46630,52850,60400,67950,75450,81500,87550,93600,99600
TN,Wilson County,33050,37750,42450,47150,50950,54700,58500,62250,19850,22650,25500,28300,32470,37190,41910,46630,52850,60400,67950,75450,81500,87550,93600,99600
