State_Alpha,County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
ND,Ransom County,32600,37250,41900,46550,50300,54000,57750,61450,19600,22400,25200,27950,32470,37190,41910,46630,52150,59600,67050,74500,80500,86450,92400,98350
ND,Renville County,33600,38400,43200,48000,51850,55700,59550,63400,20200,23050,25950,28800,32470,37190,41910,46630,53800,61450,69150,76800,82950,89100,95250,101400
ND,Richland County,32600,37250,41900,46550,50300,54000,57750,61450,19600,22400,25200,27950,32470,37190,41910,46630,52150,59600,67050,74500,80500,86450,92400,98350
ND,Rolette County,32600,37250,41900,46550,50300,54000,57750,61450,19600,22400,25200,27950,32470,37190,41910,46630,52150,59600,67050,74500,80500,86450,92400,98350
ND,Sargent County,32600,37250,41900,46550,50300,54000,57750,61450,19600,22400,25200,27950,32470,37190,41910,46630,52150,59600,67050,74500,80500,86450,92400,98350
ND,Sheridan County,32600,37250,41900,46550,50300,54000,57750,61450,19600,22400,25200,27950,32470,37190,41910,46630,52150,59600,67050,74500,80500,86450,92400,98350
ND,Sioux County,32600,37250,41900,46550,50300,54000,57750,61450,19600,22400,25200,27950,32470,37190,41910,46630,52150,59600,67050,74500,80500,86450,92400,98350
ND,Slope County,32600,37250,41900,46550,50300,54000,57750,61450,19600,22400,25200,27950,32470,37190,41910,46630,52150,59600,67050,74500,80500,86450,92400,98350
ND,Stark County,37400,42750,48100,53400,57700,61950,66250,70500,22450,25650,28850,32050,34650,37200,41910,46630,59850,68400,76950,85450,92300,99150,106000,112800
ND,Steele County,33600,38400,43200,48000,51850,55700,59550,63400,20200,23050,25950,28800,32470,37190,41910,46630,53800,61450,69150,76800,82950,89100,95250,101400
ND,Stutsman County,32600,37250,41900,46550,50300,54000,57750,61450,19600,22400,25200,27950,32470,37190,41910,46630,52150,59600,67050,74500,80500,86450,92400,98350
ND,Towner County,32600,37250,41900,46550,50300,54000,57750,61450,19600,22400,25200,27950,32470,37190,41910,46630,52150,59600,67050,74500,80500,86450,92400,98350
ND,Traill County,33850,38650,43500,48300,52200,56050,59900,63800,20300,23200,26100,29000,32470,37190,41910,46630,54150,61850,69600,77300,83500,89700,95900,102050
ND,Walsh County,32600,37250,41900,46550,50300,54000,57750,61450,19600,22400,25200,27950,32470,37190,41910,46630,52150,59600,67050,74500,80500,86450,92400,98350
ND,Ward County,33600,38400,43200,48000,51850,55700,59550,63400,20200,23050,25950,28800,32470,37190,41910,46630,53800,61450,69150,76800,82950,89100,95250,101400
ND,Wells County,32600,37250,41900,46550,50300,54000,57750,61450,19600,22400,25200,27950,32470,37190,41910,46630,52150,59600,67050,74500,80500,86450,92400,98350
ND,Williams County,39200,44800,50400,55950,60450,64950,69400,73900,23500,26850,30200,33550,36250,38950,41910,46630,62600,71550,80500,89400,96600,103750,110900,118050
